target,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Alouatta_palliata,Alouatta,Atelidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21127965/
Gal(b1-4)Glc-ol,Antidorcas_marsupialis,Antidorcas,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17257875/
Fuc(a1-2)Gal(b1-4)Glc-ol,Antilocapra_americana,Antilocapra,Antilocapridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Antilocapra_americana,Antilocapra,Antilocapridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Balaena_mysticetus,Balaena,Balaenidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://academic.oup.com/jmammal/article/90/2/332/896233
Fuc(a1-2)Gal(b1-4)Glc-ol,Balaenoptera_acutorostrata,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/12091107/
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)Glc-ol,Balaenoptera_acutorostrata,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/12091107/
Gal(b1-4)Glc-ol,Balaenoptera_acutorostrata,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/12091107/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Balaenoptera_acutorostrata,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/12091107/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Balaenoptera_acutorostrata,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/12091107/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Balaenoptera_acutorostrata,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/12091107/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Balaenoptera_acutorostrata,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/12091107/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Balaenoptera_acutorostrata,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/12091107/
Gal(b1-4)Glc-ol,Balaenoptera_borealis,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17113803/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Balaenoptera_borealis,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17113803/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Balaenoptera_borealis,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17113803/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Balaenoptera_borealis,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17113803/
Gal(b1-4)Glc-ol,Balaenoptera_edeni,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17113803/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Balaenoptera_edeni,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17113803/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Balaenoptera_edeni,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17113803/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Balaenoptera_edeni,Balaenoptera,Balaenopteridae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17113803/
Gal(b1-4)Glc-ol,Bettongia_gaimardi,Bettongia,Potoroidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/2901316/
Fuc(a1-2)Gal(b1-4)Glc-ol,Bison_bison,Bison,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Bison_bison,Bison,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Bos_frontalis,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/22083874/
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_grunniens,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/abs/pii/S0958694620300972
Fuc(a1-3)[Gal(b1-4)]Glc-ol,Bos_grunniens,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/abs/pii/S0958694620300972
Gal(a1-3)GlcNAc(b1-6)Gal(b1-4)[GalNAc(a1-3)]Glc-ol,Bos_grunniens,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S0022286015304658
Gal(b1-4)Glc-ol,Bos_grunniens,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/abs/pii/S0958694620300972
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_grunniens,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/abs/pii/S0958694620300972
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_grunniens,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/abs/pii/S0958694620300972
Glc(b1-3)Gal(b1-3)GlcNAc(b1-6)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_grunniens,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S0022286015304658
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Bos_grunniens,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/abs/pii/S0958694620300972
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Bos_grunniens,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/abs/pii/S0958694620300972
Fuc(a1-2)Gal(b1-4)Glc-ol,Bos_indicus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Bos_indicus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/22083874/
Gal6P(b1-4)Glc-ol,Bos_indicus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33531582/
Glc(b1-3)GlcNAc(b1-6)Gal(b1-4)Glc-ol,Bos_indicus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.researchgate.net/publication/320729495_Original_Article_Isolation_of_Novel_Oligosaccharide_from_Bos_indicus_Black_Cow_Milk_and_their_DFT_Studies
GlcNAc(b1-3)GlcNAc(b1-6)Gal(b1-4)Glc-ol,Bos_indicus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.researchgate.net/publication/317380456_Isolation_of_Novel_Oligosaccharide_from_Shyama_Dhenu_Black_Cow_Milk
GlcNAc(b1-3)[Gal(b1-4)]GlcNAc(b1-6)Gal(b1-4)Glc-ol,Bos_indicus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.researchgate.net/publication/317380411_Structure_Elucidation_of_Novel_Oligosaccharide_from_Shyama_Dhenu_Milk_and_their_DFT_Studies_P
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/abs/pii/S0958694620300972
Fuc(a1-2)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33137256/
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34928137/
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
Fuc(a1-3)[Gal(b1-4)]Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/BOS%20TAURUS
Fuc(a1-3)[Gal(b1-4)]GlcNAc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11242449/
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S(b1-3)Gal(b1-4)GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G55487DR
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G16348RE
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S(b1-3)Gal6S(b1-4)GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G48178AY
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G65414VM
Fuc(a1-?)GlcNAc(b1-?)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33137256/
Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34928137/
Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-3)[Fuc(a1-?)[Gal(b1-?)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34928137/
Gal(?1-?)Gal(?1-?)Gal(?1-?)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27428379/
Gal(?1-?)Gal(?1-?)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27428379/
Gal(?1-?)Gal(b1-4)GlcNAc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27428379/
Gal(a1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/BOS%20TAURUS
Gal(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/BOS%20TAURUS
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29698512/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26959529/
Gal(b1-3)[Gal(b1-4)]Glc,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S0022286018309487
Gal(b1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/acs.analchem.0c00342
Gal(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/acs.analchem.0c00342
Gal(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33931948/
Gal(b1-4)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23436288/
Gal(b1-4)Gal(b1-6)[Neu5Ac(a2-3)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/acs.analchem.0c00342
Gal(b1-4)Gal3S(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29745223/
Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
Gal(b1-4)Glc3P-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G77495MG
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33931948/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26959529/
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/BOS%20TAURUS
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-6)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26959529/
Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/acs.analchem.0c00342
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11242449/
Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
Gal(b1-4)GlcNAc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/BOS%20TAURUS
Gal(b1-4)GlcNAc6S(b1-3)Gal(b1-4)GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G79215KX
Gal(b1-4)GlcNAc6S(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G06171TU
Gal(b1-4)GlcNAc6S(b1-3)Gal6S(b1-4)GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G02126PG
Gal(b1-4)GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G65588QN
Gal(b1-6)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/BOS%20TAURUS
Gal(b1-6)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27428379/
Gal(b1-6)GlcNAc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G59608OI
Gal(b1-?)GlcNAc(b1-3)Gal(b1-4)GlcNAc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34928137/
Gal(b1-?)GlcNAc(b1-3)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34928137/
Gal3S(b1-4)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29745223/
Gal3S(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29745223/
Gal6S(b1-4)GlcNAc6S(b1-3)Gal(b1-4)GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G30519DD
Gal6S(b1-4)GlcNAc6S(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G00705XW
Gal6S(b1-4)GlcNAc6S(b1-3)Gal6S(b1-4)GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G63150NE
Gal6S(b1-4)GlcNAc6S-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G14316MH
GalNAc(?1-?)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/16289347/
GalNAc(a1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/BOS%20TAURUS
GalNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
GalNAc(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11242449/
Glc(?1-?)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26959529/
Glc(?1-?)Gal(b1-4)[Neu5Ac(a2-6)]Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26959529/
GlcA(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34051596/
GlcA(b1-3)Gal(b1-4)GlcNAc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34051596/
GlcA(b1-3)GalOS(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34051596/
GlcA(b1-3)GalOS(b1-4)GlcNAc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34051596/
GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/BOS%20TAURUS
GlcNAc(b1-3)Gal(b1-4)[Neu5Ac(a2-6)]Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26959529/
GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
GlcNAc(b1-6)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
GlcNAc(b1-?)Gal(b1-4)GlcNAc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/34928137/
Neu5Ac(a2-3)Gal(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11242449/
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33931948/
Neu5Ac(a2-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/acs.analchem.0c00342
Neu5Ac(a2-3)Gal(b1-3)[Gal6S(b1-4)GlcNAc6S(b1-6)]GlcNAc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G79643HZ
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/BOS%20TAURUS
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33931948/
Neu5Ac(a2-3)Gal(b1-4)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11242449/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23470761/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-3)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/acs.analchem.0c00342
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Bos_taurus,Bos,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/acs.analchem.0c00342
